comment,label
Manis kaya ibu nya banget klo rambutnya digituin kak tasya ??,1
Sukaa sukaaa banget sama make upnya,1
suka bgt liatny,1
. Suka bgt sihh liat ka Tasya Masha Allah cantikkk bgtt gemesh sama idungnya??????,1
cantik sekali?,1
Cakep beuttt,1
Ya Allah ga make up aja cakep bgt ??,1
sukaaa banget make up look kayak gini 05 03 w tantain lo,1
Cuantik bgt,1
cantik kak,1
Lebih suka video nya kak tasya yang pengambilan gambar Nya kaya gini  kesan nya lebih santai dan lebih jelas.,1
"Emang kecintaan banget produk colorfit nya wardah Sampe aku pake semuanya buat makeup dia ringan tapi mengcover kekurangan wajah gitu jadi flawless ??",1
Cantik bgt waktu sebelum mekap  pengen tak cubit pipi nya hwehehhehe,1
Dandan gimanapun juga tetep cuantikkkkkk yaAllah ????????,1
Cantiknya kebangetan. Kapan qu cantik kek u laaa kak tasyaa ??????????????,1
Cantiiik kak tasya ?? Wardah emang the best produknya,1
"Asli . MANTABPPPPPP..Luar biasa. Info yang bermanfaat nih.. tutor yahut",1
Cantik bgtt,1
Cantiqqqqqqq,1
Duh cantiknya... pengen bgt bisa make up Natural kayak gitu. Bisa g ya? ??????,1
Aduh gatau lagi sama ni orang satu cantiknya gaada obat??,1
KAYAKNYA KALAU RAMBUT KAKA DI KASIH COLOUR BLACK BISA MAKIN CANTIK SIH KAA...,1
Kak dibagian mananya sih flek ya ampun kulit mulus kinclong gtu????,1
Lipstick ku baru aja nyampe yg wardah everyday. Emang cakep banget gils,1
Masya Allah tabarakallah Kaka Tasya cantik banget. Bener2 clean face. bagus banget makeup nya. Ka kasih tips dong buat solusi kalo make up gagal jd make up bagus. Kalo make up sering ada yg gagal ????,1
Kakak ini nggak usah make up aja cantiknya udah kebangetan...??,1
Cantik bat jujurlyy,1
Barbie hiduuppp ??,1
Cakep amat ka tasyaaaa,1
"Aku tuch suka bgt sma make up bisa jd mood booster gtu klo lg bete dn slh 1 ny klo liat kk tasya tutorial make up..asliii keren bgt..dri ngasih tau step by step ny itu jlas..trus d akhir"" ska ngsih tau apa aja yg bgus d stiap produk yg d gunakan..pkonya the best lh????????????
Aku udh subscribe lma tp bru skrg bsa koment..maaf yaa kk..saking slalu perfect ny jd ska bngung aja mo komen apa??????????
Sehat slalu kk tasya??????????",1
suka bangett sama look nyaa????,1
Cantiik bet kak ??,1
Cantik bngt mba tasya,1
SUKA BANGET!!!!!,1
masya allah cantik bgt ka tasyaaaa,1
baguus bgt mau dipake pas wisuda ah,1
cakep banget look nya ??,1
Pas sebelum dandan Masya Allah cantik banget kak Tasya ??,1
Bagus si emng kak,1
Ka' tasya Pda dsarnya udah Cantik bgt... di pkein produk apa aja pasti tambh cantik,1
"Suka banget clean makeup look cocok buat aku yang suka makeup natural tapi tetap ada sesuatu di wajah
Luvvvv mama ayang",1
Bagus clean make up nya tpi agak bold di lipsticknya,1
Thank you tutorial nya berguna banget,1
Cakeeeeepppp,1
Asliii makin cantikk bgtttt kalo natural gini kaka tasya.. gatau lg deh.. ga make up aja cantik apalagi makeup ulalaaa cantek sekalii MasyaAllah makhluk Tuhan yg satu ini,1
Cantik kak,1
cekep bgt lip nyaaa astagaa,1
Sukaa bangeett ?,1
cantik banget kak tasyaaaa. sukakkk,1
Abis kuliah online dengerin dosen jelasin tugas yg rumit dan harus dikumpulin mingdep. Trus nonton ini. Moodbooster bgddd,1
Emang dari sananya dah cantik apa aja ditemplokin ke muka tetep cantik????,1
satu2 nya youtuber beauty yg gak gue skip skip krna seru ngomongnyaaaaaaaaaaa,1
Dah lama banget ga nnton k livy yaa... Kok cantiknya parah bnget skrg... Sukses trs kak.... Cakep banget sumpah.. Sumpah,1
Ya ampun kak cantik bgt sehhhh,1
thanks kak liv aku lagi ga perlu bingung lagi mau beli foundie balm / cushion. ini video penyelamat banget sih. ??,1
Makasih pembahasannya kak??,1
Sukaa reviewnyaa kak liv inii jelass bgt... next cobain carasun cushion dong ;),1
packaging powder foundation esqa jauh lbh mevvah ??,1
Keren kak..inspirasi banget meski g beli,1
CAKEP BANGET YA ALLAH,1
Makin cantik kamu kak,1
Livie Makin cantik. Sukses terus ya say ??,1
makin cantik.. makin anggun.. makin feminim... sukses ya kak,1
salfok sama makeupnya cantik banget tutorialnya dong kak liv ??,1
"Kakkkkkk gilak Cakep banget yg iniii 
Kek istrinya ellon musskkk 
Rambutnya jugaa",1
cuma percaya reviewnya lifni hahaha,1
Eye makeup nya cantik bgt ka liv,1
suka banget complexion nya ??,1
Suka si Wardah Colorfit ????,1
Flomar bagus sy suka,1
Ka Mau tutorial make up ini .. Cantiikkkk bgt ??,1
Setujuuu bangeeeet asli nacific glossy mood lip tint tuh penemuan terepic wkwkwk karena ga expect dia akan sebagus itu di aku. Beli garagara skz doang eh malah jatuh cinta beneran. Dia glossy dan ada rasa dingin2 dikit di awal tapi lama lama ngeset tp gabikin pecah kaya lip tint biasa. Fades away beautifully juga aslikkk. Aku pake shade 05 ombre bareng 03 CAKEP PARAHHHHHH. Aku tipe light skin jadinya 05 jadi mlbb kalo dipake sendiri gak too pink atau pun too peachy atau orange gt engga just the right colour. Jadi penyelamat kalo males dandan ????,1
Lipni cakep bgt pake eyeliner,1
ini apasi cantik bgt masya allah????,1
Liptint nacific sama hur emang sebagus itu nacific udah setahun repurchase terus shade paling aku fav 05 tapi bener beleber gitu kalo hur fav 04 gila bagus bgt????????,1
"Lipniiiiiii!!!!!! Gw emak emakkkk cintaaaaa bgt sama luuuu!!!!!! Gilak luuuu gw sampe maraton liatin pidio luuuu nihhhh ?????????? Lopeeeee2 bangetttt!!!!",1
"Paling gemes liat kakliv review lip product
Soalnya bisa review sambil aply ke bibir. Kalo aku udah blepotan tuh",1
Makin k sini style makeupnya makin bagus & cantik plus dg long hair,1
Kenapa kamu selalu cantik kak liv ??,1
paling bagus emang nacific sama barenbliss wajib cobain keduanya ??,1
Kaka makin cantikkk aja asliii ??,1
salfok sama rambutnyaaa sukak,1
Cantik banget Kaka,1
Holika2 bagus bgt,1
Peripera ink bagus bgt,1
Mood bgt liat kak liv di video ini??????,1
Sukaaa banget tiap liat kak Lifni kek lg ngobrol langsung gt n akrab. Bikin ketawa mulu tapi juga tetep bikin faham sm materi yang dismpein. Semangat terus kak Lifni ????????????,1
sumpah baru nonton ini setelah udh pake omg foundie dan yesss ternyata approve by ka lifnii!! panutan aku selalu kalo soal foundation ??????,1
Udah nyobain cocok dan memang hasilnya bagus bgt.. Akhirnya dapat produk yg mengurangi pengeluaran berlebih hihi,1
Sumpah jadi pengen beli foundie nya OMG  cakeeppp bgt gilakkk ????????????????,1
Liquid foundation nya dicampur azarine gel sunscreen = bagus bgt utk sehari-hari....,1
OMG mmg ku akuii baguuussss... ga bikin kering  mate & warnanya bagusssssss,1
selalu suka sm kk klo review product selalu semangat trus jujuwrr?.,1
Terkejut. Cantik bgt...!!! Kal liv,1
OMG foundation bagus lhooo..?????? di aku bisa tahan 6-8 jam. Ak pake SAAT setting spray di endingnya. Padahal itu hrg foundie nya murceeee???? Aku pake shade 32 N. Cocok tanpa mixing foundie warna lainnya. Senengggg!!,1
Cakep bgt hasilnya?,1
Kak makin sehatt glowing kulitnyaaaa,1
Salfokk cantik bgt kalip mirip beyonce ??,1
Produk2nya emang bagussss,1
Asli pertama nyoba foundationnya juga shock sebagus ituuu,1
Aku pake foundienya dari beberapa bulan lalu. Emang enak sih blendnya tp menurutku light to medium coverage. Freckles ku masih keliatan wkwkkw tapi untuk dipake daily bagusssssss sih,1
Buat concealer coba pake brand be ready! shade damian sama owen kak itu cocok banget di kulit indonesia,1
"bener bangeeett yang kusuka dari eyeshadow kbeauty tu mau pake sembarang pake jari pun tetep bagus jadi buat makeup cepet effortless keburu-buru gapake mikir tu josss. dan karena less pigmented bisa dipake buat contour hidung yg konsepnya ada dan tiada (eyeshadow : rom&nd yang dusty fog) FRRR dulu aku selalu ngerasa tipe muka & badanku ga cantik (waktu smp sempet insecure) setelah sma lebih eksplor dengan konten beauty di luar... lah? so I'm pretty? so people find this pretty? terus makin lama makin kebuka bahwa kecantikan tuh not always physically it's all about aura and the way u present urself. it's beauty. jadi yg selalu ngerasa insecure terutama dgn hal yang SUPER DUPER NORMAL AS HUMAN (body hair stretchmarks etc) lebih baik perluas perspektif of beauty ketimbang berusaha merubah sesuatu yg emang ngga seharusnya diubah just to fit in ur environment's beauty.",1
Toner nya and peeling gel nya juaraaa sukak bio essence sebagus ituuuu??,1
Bnr bngtaq udah make bnr2 mantep wanginya ok bngt,1
Betuull cosrx toner AHA/BHA yg ungu itu adalah holygrail toner exfoku selama 3th ini mana aweett bgt 1 botol bisa dipake setahun woyy. Muka gradakan bye! ??,1
someby mi jg bagus,1
loveee bgt sm cosrx!!! bertahun2 pake dan jarang ganti,1
Ku juga pake micellar water The Originote Kak. Gedaayy banget isinya banyaaakkk.,1
Tapi beneran sih selama aku pake fw hayejin ga pernah jerawatan..,1
Sampe sekarang setia dgn cosrx udah awet tahan lama dipakai... udah nggak mau ganti yg lain .. double cleansing selalu.. benar yg utama untuk perawatan step setelah cleaning,1
Tapi emng bener w cobain hayejin dri trial kitnya dlu bagus bngt.. trus beli yg gedenya dan wow bngt hasilnya dikulit w tapi huhu harganya bikin menguras dompet,1
Aku jg pake cosrx aha bha emang baguss buat exfo bagi pemula wkwk.. Ngurangin komedo????,1
Saya juga pake toner dan ampole skin 1004 Madagascar centella asiatica.. bagus bgt.. itu juga gara� racun dari suhaylah ?,1
Sama toner andalan bgt hayehinpas bgt ngenenangin muka.?,1
Akuuuu lagiii cobaaa pakeeee emng bagussss,1
Bioaqua emang salah satu skincare budget terbaik,1
symwhite377 dewa banget buat bikin cerah ?,1
Emg bagus bgt di kulit gw tolong bioaqua jangan naekin harga ya,1
Salah satu moisturizer terbaik tahun ini. Layak banget buat dicobain.,1
gue paham apa yg di rasain kak suhayy setelah pake rangkaian 3 seri Hayejin ini emang bikin kulit jadi halusss banget lembut gitu. Susah di deskripsikan sih tp ini experience yg belum pernah aku dapetin di skincare lain. Sampe bingung banget sm hasil nya kyk.. Hah? Hah? Gokil bgt Hayejin. Makasihhhh kak udah racunin aku hahahaha,1
"Sebulan lalu aku nntn video ini trs coba beli rangkaian skincarenya (ditambah eyecream. Udh ada eyecreamnya!) Emg bnr2 sebagus itu. Udh sebulan pake dan kerasa efeknya. 
Bbrp bulan kmrn stop pake skincare2 krn biasanya ga ngefek sm sekali udh 4 tahun berasa buang2 uang. Tp skrg ga nyesel beli hayejin ini gonna use it always! Makasih rekomendasinya kak suhay!",1
Dan memang akupun udaah coba dong hayejin emg works on me bgttt!!!??????????,1
Retinolnya bgus bgt gilak,1
Tpi eyelash serumnya emang sebagus itu woy di aku. Tdi nya bulu mataku botak parah karna make extension bulu mata trus aku coba lah serum itu sebulan bulu mataku udah balik normal lagi dan malah sedikit lebih tebal ( bulu mataku susah bngt numbuh sebelumny),1
Aku udah nyobain moisturizer nya ka mau jar ke 3 bagusss bettttt,1
Udh coba moisturizer nyaa emang bagus,1
Moisturizer nya memang gak ada obataku udah abis 3pcs emang secinta itu??,1
Aku juga pake kak alhamdulillah di aku cocok.. suka banget gasii semurah ituu mau nangis????,1
omgggg!!!! ternyataaaa pake jugaaa. aku pake moisturizer dan lash brow serumnya emang bagus bgt kagak boong mana murah mampus,1
"moisturizer skintific emg oke bgt sih kalo abis laser fractional moisturizernya pake skintific ini enak bgt ringan tp melembabkan",1
luxcrime lipstik nya bgus kak,1
Kak cobain gold series nya holika holika dehhh (ampoule toner emulsion moisturizer) bagus bangett??????,1
luxcrime ultra creamy lip velvet nek yg mocha frappe cakeeep bats,1
Maybelline vinyl ink yg peachy nekkkk cakep parahhh ?????,1
lipmatte makeover euphiria kakk yg shade ski hiii bgus bgtt,1
baru coba yang tea tree toner dan emang juaraaa bgt produk ini????,1
Jujurrr pertama pake toner centella karena liat Suhay. Dan bersyukur banget ternyata cocok. Sampe sekarang nyoba semua produk variannya dan ga pernah gagal. (Dipake sesuai kebutuhan kulitku) ??????,1
udah coba pake rangkaian centela yg regular dan hyalu cica BAGUS BGT SUMPAH !! ga perlu deh ke dokter kulit lagi kulit aku tuh gampang bgt break out tp pake rangkaian skin1004 itu aman2 ajah malahan jadi bagusss !! thank you skin1004 ?,1
Cantik banget packaging skin1004 pengen punya semua varian toner dan ampoulenya dehhh????????,1
Emang sebagus itu????,1
Emang keren bgt skin1004 ini. Kecintaan,1
Mantep bgt skin1004,1
suka banget sama yg tea tree bikin jerawat mereda lebih kalem,1
Sekarang lagi coba amploulenya tea trica sih bagus banget. Next bakal coba yang poremizing????,1
Emang the best skin1004 aku udah nyobain yg line tea trica dan emang sebagus itu dong,1
waaah thanku kak review nya jadi makin tau nih produk SKIN1004 yang cocok untuk masalah kulit wajahku. SKIN1004 Madagascar Centella Tea-Trica Purifying Toner adalah andalan aku kalo lagi jerawatan aku pasti pake toner ini untuk CSM-an sejauh ini efektif mengatasi jerawat ataupun bekas jerawat pada wajahku.,1
Bener banget... Aku jga udh pake enak bnget.. Ringan gtu pas dipake nya. Trus ga ribet jga.. Manfaat nya betul bnget yg dijelasin di video,1
Sunscreanya kita sama ?  emang best sih sunscrean nya cosrx.,1
Aku juga pake clinelle... Bgus mmg,1
Wah wajah nya bagus banget dan bersih banget,1
aku juga pakai produk benings yg acne series 4 bulan pemakain jerawat aku sembuh dan glowing??,1
Hayejin memang terbaik . Aku pake ini dari awal 2019 dan ngak pernah berpaling . Mukaku yg super sensitif pake ini jadi keren banget .,1
Nah kalo hayejin yang serum nya sih paling rekomendasi huhuu,1
"Hayejin terbaik sih emang Cinta bgt yg blessing of sprout",1
Review cream sartika diman kaktmn ku pake itu & mukanya lgsung glowing,1
Secinta bgt sama hayejin emang muka lagi breakout dlm seminggu udh membaik,1
Hayejin emang mantuul???? bikin kulit glowing tapi gak minyakan n perbaikin skin barrier nya topp,1
"suka banget liat Review dari Kak Tasya ?? Jadi pengen cobain rangkaian SKIN1004 Madagascar Centella Pormizing. karna wajah ku pori pori besar",1
Skin1004 favorit bgt sii..apalagi direview ka tasya..udah pake dari 2 tahun yg lalu..skrg variannya tambah banyakk,1
Aaaaakkkk thank u kaaa aku fav bgt sama skin1004 ini dan cocok banget di kulit aku????,1
wiii bagus bangett produknya,1
Racun banget kak Tasya emang cocok banget sih pake skin1004 udah Coba yg tea trica line sebagus itu emang,1
"Kalian harus wajib nyobain skincare inii soalnya bener"" baguss secintaaa ituuuu review ka Tasya jugaa sgt detailll?????",1
wihh bagus bangett,1
Bagus banget semua produk dari SKIN1004 ...Wajib cobain semua..!!!,1
Sumpah sih bagus banget skin1004 ??,1
Abis make yg tea trica tonerny bnrn calming and soothing bgt secinta itu sma produk skin1004 ????,1
aaaa aku excitedd bgt pgn coba jugga ??,1
aku udah coba moist nyaa dan bener bener bikinnn jatuh cinta karna baguss bgtt tipe kulitku oily sensitif tapi pake ini ga bikin tambah berminyak dan ga bikin gerah dimuka????,1
Kerennn banget emang skin1004,1
selalu sukaaa sama review honest kak tasyaaa. emang deh skin1004 best produk 2022 versi akuuu. selalu suka sama produk nya karena emang bener bener seampuh itu buat ngatasin muka aku yang sering bo apalagi ampoule nya yg bikin muka jadi jarang jerawatan. totally fall in love with it !!,1
aku pake tea trica face wash nya emg sebagus ituu seperti yg dibilang ka tasya??,1
Emang sih produk skin1004 tuh ga pernah kaleng2 selalu terbaiiiik ??,1
Memank skin1004 tuh rekomen banget udhh langganan jga,1
Skin1004 penyelamat kulitku kemarin udah nyoba ampoulenya trus SUKAAA BGTT?? skrg mau beli yg tonernyaaaa???,1
Emang cinta banget sama semua produk Skin1004??,1
Bener banget!! Facial wash skin1004 sebagus itu keliatan fresh banget dan ga bikin keset!! ?,1
Skin1004 emang the best sih ??,1
Setuju banget si ka rasanya emang bersih banget kalo habis cuci muka pake yang trea tica ??,1
"Love banget sama produk SKIN1004 cocok banget sama ampoule nya. Dan sekarang pengen nyoba yang poremizing line nya buat ngecilin pori"" ??",1
Kalo ampoulenya emang bagus banget sih gak perlu diraguin lagi ?? habis liat review kak tasya jadi makin tertarik buat nyoba yang lain ??,1
skin1004 bagus banget??,1
Debest bangett emanggg skin angel????,1
Skincare ter the best tahun ini bagiku yaa SKIN1004 ??,1
Wahhh skin1004 emang the bestttt fav ku yang cica line??,1
Kalo skin1004 keluarin produk baru gapernah trust issue karna selalu cocok dan bagus gapernah aneh2 ????,1
seneng bgt aku akhirnya ketemu produk yg cocok di aku & jatuhnya lebih irit karena jumbo2 ukurannya ?? love you skin1004????,1
Mantapp ih  seruu,1
Coba Centella Madagaskar dari SKIN1004 tuh karena liat review dari kak Tasya waktu itu sama asistennya deh yg ampuh banget buat jerawatan. Apalagi aman untuk bumil karena saat itu aku lagi hamil udah deh coba2 CO toner dan ampoule nya ternya emang bener ampuh banget untuk kulit jerawat dan perbaiki skin barrier.,1
tapii emang skin1004 sengaruh itu!! baru pake seminggu jg keliatan banget progressnya,1
Udah coba yang skin1004 tea tree baguss ??,1
Terimakasih reviewnya jadi pengen juga nyobain facial washnya ??,1
selalu suka sama reviewnya tasya. apalagi aku juga pake facial wash skin1004 yg tea trica dan emang ngangkat minyak bgttt! pengen bgt cobain yang pinknya mungkin nanti aku cobain hehehe,1
Aku juga pake tea trica bha foam nya dan bener bgt kata kk tasya aku oily skin suka bgt sm facewash ini dia bikin bersih tapi ga bikin ketarik afterwash nya. Suka banget sih asli,1
Aku juga suka sak bgt emins glossy stain,1
cushion pixy emgg bestttt,1
Make pixy make it glow cushion dr jamannya di review sm tasya ampe sekarang n review nya memang penuh dg kebenaran????,1
Aku dapet sample ini SUPER DUPER BAGUS BANGEEEEET GAK NYESEL!!! DAN PER ML NYA CUMA 10 ribu/ml ternyata belom kalo beli di Lazadut dapet hadiah banyak banget. Lokal yg bagus aja 8ribuan skrg ??,1
aku juga pake ini cpt nyerahin repurcase,1
Gue make tonernya doank aja uda kelihatan cerah....,1
Aku mampir kesini karena mau coba beli alhamdulillah pas udah kebeli ternyata cocok sama kulitku yang sensitif ?? akhirnya setelah pake beberapa skincare ada yang cocok juga??,1
Alhamdulillah aku cocok bgt aplg aku pke cuci muka yg snail truecica krna wjh aku kering..mntp,1
Aku pake sebulan ini bagus banget kulit jadi super halusss glowing.,1
Aku udah pakai tonernya botol ketiga bekas jerawat itu ilangnya di bulan ke 2 menuju ke 3. Ga mau ganti2 lagi. Pernah beli sleeping masknya juga enak banget di pakainya.,1
Bener banget kak Tasya aku baru nyoba sekitar 1 mingguan tp udah wort it banget produk nya .bikin wajah q jadi kenyal dan halus banget ??????,1
Asli kak aku juga terharu flek hitam aku mulai pudar ..ngebantu banget buat yang pejuang flek hitam recomended sih skincare ini,1
Udah hmpir setahun pake ini hasilnya uwaaoo emng...,1
Udah pake sleeping mask yang yuja ini dari pertama rilis dan emang bagus banget. Bahkan buat kulit mukaku yang cenderung kombinasi ke oily masih oke. Rasanya mirip kayak kalo pake Laneige sleeping mask ringan dan enak banget dipakenya. Worth it sih kalo pada nyari sleeping mask yang oke dan terjangkau harganya ????,1
makasiiii bgt udh review inii lg berusaha bgt ngilangin flek hitam:),1
Sleeping masknya juaraaaaa habisnya lama banget,1
Wanginya enak bgt aku pake ini cocok,1
Aku cuma pake sleeping masknya doang dan cocok banget banget banget,1
Somebyme &axis-y menyelamatkan aku dari jerawat membandelll,1
Aku jg pake serumnya dan enakeuuun.. penasaran sm gel cream nya,1
Bener kaa jujur aku cma make serum doang aja langsung bekas jerawat ilang. Setiap bangun tidur muka kinclong paraaah yaampon:'),1
"Aku udah pakai dan emang bikin kulit aku cerah bangeeetttt!!! And ya bekas jerawat yang hitam
Berkurang",1
Bulan bulan awal pake cocok banget kulit kenyal cerah flek memudar tapi lama kelamaan malah jadi butek lg gatau knapa padahal suka banget.,1
Honestly gue tuh udah make rangkaian itu sekitar 3-4 bulan dan wowww banget sih efeknya di muka ?? dulu tuh yah jidat gue tuh lumayan banyak jerawatnya nah setelah bbrp minggu tuh gue udh nyadar lah kok jerawat gue kmn? Asli bener' ilang itu jerawat dan kl bekas itu juga ya walaupun msh ada keliatannya but ttp sih progresnya good banget dan 1 lagi dulu waktu awal' gue pake Somebyme em muka aku tuh kayak buluk gitu dah?? nah setelah gue pakai bener' skin tone bright gue udh ningkat bangetttt gue juga pakai toner yang hijau itu,1
aku berminyak benerr efeknya to the point yaudah cerah gitu lo mau apalagi ni gue kasih cerah. untuk texture kayanya ngga ya lebih ke yg snail meskipun harus sabar. sebelumnya pake sleeping mask tp heavy parah pas bangun tidur benyek banget muka kalo tidur miring juga jadi jerawat batu jadinya cuma toner serum gel.,1
aku baru nyoba sleeping mask nya udah bagus bgtttt mau nyoba yg lain wk,1
Kak tasya pake shade custard? Aku pake custard ga cocok loh kegelapan di wajahku ??,-1
Mukaku tuh sering keringetan + minyak juga. Bingung ya ???? luntur semua,-1
Lucxrime transfer gak sih kalo pke masker?,-1
Selama 5 jam itu berarti kak Tasya gk sholat????,-1
Lah kalo gampang keringetan gimana itu.. ilang semua dah tuh bedak,-1
Oke aku bingung sendiri kayaknya gada bedanya. Dan ternyata benar wkwk. Pas ada yg bilang terangan sebelah tapi kok kayaknya sama aja. Sampe ngira kau buta warna anjay,-1
Ga ada,-1
Lebih gelap luxcrime yah,-1
Saya suka sama make over lipstiknya tp untuk bedaknya g cocok sama sekali. Prnh nyoba punya temen hari itu jg langsung panas dimuka,-1
Buat muka kering bikin crack gasih yg luxcriem,-1
"apa cocok utk kulit keriput dek Tasya ? utk yg diatas umur 60 tahun sampe skarang saya blm ketemu bedak yg bagus utk yang sudah keriput kulit kering karna sudah diatas 60 thn bisa recommendation kah ?  maunya ada cosmetics company yang menciptakan bedak utk kulit kering dan berkeriput karena factor usia. thankyou",-1
Kak.klau aq make make up kok kusam ya..lama2 kelamaan jd hitam berminyak gmn dong cara make up yg bagus plisss,-1
Nggak bedaaa,-1
Aku pake makeover ga awet. Padahal indoor. Kulitku kering next pengen coba luxcrime,-1
Gada beda,-1
ga ada bedanya,-1
Gk ada perbedaan,-1
Gak ad bedanya,-1
Tidak ada bedanya,-1
Make over sih soalnya kulit w berminyak,-1
gak terlalu keliatan perbedaannya kak,-1
Kenapa pake bedak n bedaknya luntur sama ajaa dikulit lu cooyy.. kesel dong kesel gw jadinyaa????,-1
gaada beda nya,-1
Gaada bedanya sih,-1
Di aku gatel n beruntusan ??,-1
Salam kenal saya Wiwin usia 45thn jenis kulit saya sangat sangaaat sensitif dan 2 minggu yll krn tdk cocok memakai salah satu produk akhirnya kulit wajah saya terutama sekitar bibir dan hidung pecah2 dgn dibarengi rasa panas dan gatal. Sdh dgn bbrp resep belum pulih juga akhirnya adik saya menyarankan utk memakai produk Crystallure sebagai awal selama 5 hari saya hanya disarankan memakai Oil Serum dan Hydra Gel ... dan ternyata benar dihati kedua pemakaian kulit wajah saya sdh merasa nyaman tdk panas dan gatal lagi .... Skrg stlh 5 hari saya menggunakan hampir keseluruhan produk (kec. Micelar). Terimakasih ka Tasya buat reviewnya dan Wardah Crystallure yg sdh membantu saya,-1
Aku kok make kulit jadi gatal dan merah ya,-1
Risih sama backsoundnya ???? kayak balapan sama suaranya tasya mnurutku tasya ngomongnya cpt BS nya juga agak nge beat kayak bingung mau dengerin yg mana ????,-1
Kk q udah beli pemakaiyan 1mingguwan kk jerawatan y??,-1
Best banget emang produk ini aku suka??,-1
Gila racun,-1
Harganya bikin shock,-1
Pengen beli  takutnya udah mahal gak cocok pula ???????,-1
Aku gak cocok pake wardah muka yg semula cerah jadi kusam. Apa ada yg seperti saya?,-1
Pake itu jadi kusem banget,-1
"Indosat parah nih:""",-1
Racuuunn,-1
Plisss MUPENG banget akutuh. Tapi pas tau harganya mundur alon-alon??,-1
Racun parah ????????serum dulu aja dech  buat beli susu & popok anak dulu...,-1
Musiknya gangu bangett....,-1
Tasya racun farasya????????,-1
Tertipu thumbnail kirain rmbut pendek lurus???? gunting rmbt dong kak wkwkwk,-1
RACUN INI RACUN DI TANGGAL TUA KAYAK GINI,-1
Bye bgt produk yg berbau wardah gak ada yg cocok satu pun wkwk,-1
Liat harganya Aku Mundur Alon-alon..,-1
Racun terossssss ??????,-1
racunnnnn,-1
Beli skincare 300rebu an aja mikir berkali kali apalagi beli ini bjirr_-,-1
"1jt lebih ini klo diglobalkan.
Asli jiwa missqueen merontaaa :((((",-1
Baju kakak gucci kalo aku kendi ?? miris banget dah.,-1
Mahal mahal pasti ??,-1
Sepaket 1 juta lebih. Terimakasih. ???,-1
dompetku menjerit :),-1
Yg skincare nya viva minggir ! ??,-1
Mahal beut dah..liat price nya pake mikir..beli yg hrga 200k lengkap aja mikir.apa lagi ini,-1
Pingin beli dong tapi namanya anak sekolah mana bisa beli skincare semahal itu??,-1
